"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","CL (L/d) [1]","V (L) [2,3]","CLADA","VADA","VALB","VCREAT","IIV CL (value obtained from SCM+)","IIV V","EPS(1), proportional (value obtained from SCM+)","EPS(2)","seCL (L/d) [1]","seV (L) [2,3]","seCLADA","seVADA","seVALB","seVCREAT","seIIV CL (value obtained from SCM+)","seIIV V","seEPS(1), proportional (value obtained from SCM+)","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
1766,18,66,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.931683905947,6.27821499989113,0.0433214450451727,0.134025667284902,0.323232451833895,0.000196346506601757,1,492,1.29874,4.85929,4.59929,-0.141741,-0.12697,0.1664,0.502559,0.468152,0.27818,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,18,67,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,299757798.91078085,299747001.257312,0,0.0285316140985913,0,0,0,0,1.42981,4.21109,3.52191,-0.233655,-0.125524,0.209637,0.578385,0.430929,0.267185,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,18,68,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.114804535900,6.46133562984505,0.0395310905193096,0.0655292753825065,0.603258471706871,0.000366447405962901,1,676,1.43388,5.13001,3.16691,-0.448369,-0.124232,0.244703,0.579567,0.381904,0.295596,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,18,69,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,349757404.47914445,349746606.825676,0,0.0608179460363363,0,0,0,0,1.53494,5.05907,3.64595,-0.214172,-0.126314,0.132501,0.843651,0.384548,0.27678,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,18,70,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.053642172525,7.40017326646921,0.0247213846840467,0.103019444592094,0.239968141761307,0.000145767870964765,1,555,1.27813,5.36152,4.75456,-0.0743447,-0.124774,0.109366,0.632107,0.353109,0.277159,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,18,71,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.807376769928,7.15390786387252,0.0279607389836258,0.0288834196469075,0.968055006139811,0.000588041880001491,1,283,1.4258,4.47549,4.91375,-0.0794495,-0.123015,0.161202,0.568703,0.310985,0.283282,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,18,72,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.154246041116,5.50077713506107,0.0639030257409863,0.0801469720996477,0.797323018785225,0.000484331286921947,1,630,1.41814,4.59329,4.27719,-0.238346,-0.121802,0.112696,0.533523,0.448277,0.272734,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,18,73,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,261188920.22517717,261178122.571708,0,0.12181615935233,0,0,0,0,1.56316,4.3307,3.95435,-0.346526,-0.123545,0.118307,0.603204,0.34918,0.272352,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,18,74,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10800.001736798135,2.34826789207909,0.309086549436638,0.27053962561481,1.14248161885427,0.000693996761296833,1,506,1.40337,4.64139,3.67642,-0.24,-0.124047,0.187404,0.659445,0.361423,0.284218,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,18,75,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10818.277008762121,20.6235398560657,3.32395565795022e-05,0.0330681723822221,0.0010051827538365,6.10595010161773e-07,0,0,1.26867,4.96956,3.69009,-0.384924,-0.125402,0.116395,0.345858,0.462373,0.283225,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,18,76,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10823.452940392395,25.7994714863398,2.49871053995635e-06,0.000508957509278924,0.00490946787187882,2.98224036741316e-06,0,0,1.44804,5.25971,3.14095,-0.413871,-0.123512,0.272651,0.579361,0.211731,0.314747,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,18,77,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10813.280296924006,15.6268280179502,0.000404275488981088,0.0201219212104882,0.0200912966884279,1.22043931402639e-05,0,0,1.33449,5.17519,5.31863,-0.00346031,-0.125891,0.102235,0.489565,0.432011,0.307021,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,18,78,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,11314.539010858098,516.885541952042,5.75083195578743e-113,0.0164632451724441,3.49313388432863e-111,2.12189287117932e-114,0,0,1.4139,4.80047,3.68367,-0.345239,-0.126227,0.302066,0.629175,0.25375,0.279849,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,18,79,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10813.254315712293,15.6008468062373,0.000409561532633317,0.00669597184938202,0.0611653605848292,3.71547003023064e-05,1,992,1.6874,4.51019,3.60001,-0.334359,-0.121486,0.325987,0.919055,0.399255,0.270635,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,18,80,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.993654093943,14.340185187888,0.00076925149989906,0.00417422488993591,0.184286069912939,0.000111943976656674,1,758,1.43856,5.43536,3.11687,-0.442817,-0.120796,0.228902,0.430954,0.2892,0.279029,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,18,81,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10814.284736204108,16.631267298053,0.000244661814727999,0.00277321495360464,0.0882231701549085,5.35908791427615e-05,0,0,1.18335,4.85305,4.70765,-0.0244426,-0.123839,0.318298,0.464904,0.403413,0.290246,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,18,82,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.925807728072,5.27233882201654,0.0716351494757909,0.0372043432133827,1.92545125887408,0.00116960913474789,1,477,1.47543,5.15602,4.38411,-0.156363,-0.120408,0.140687,0.708005,0.314376,0.281504,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,18,83,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.565761025695,9.91229211963946,0.00704000738491076,0.0296186297167385,0.237688490394011,0.00014438310412066,1,827,1.21457,5.01498,4.49106,-0.175909,-0.127116,0.19805,0.638654,0.259755,0.285667,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,18,84,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.651937181121,4.99846827506553,0.0821478885229004,0.223613122981026,0.367366134097018,0.000223155369037047,1,837,1.18031,5.24545,3.98826,-0.261668,-0.12604,0.143861,0.57507,0.353396,0.279565,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,18,85,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,341272532.72086978,341261735.067401,0,0.0115367189911447,0,0,0,0,1.43063,4.73405,3.29278,-0.529578,-0.126477,0.140217,0.727756,0.250318,0.277307,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,18,86,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10833.021512530813,35.3680436247578,2.08894453569533e-08,0.0191520627626583,1.09071516816886e-06,6.62551398389778e-10,0,0,1.22198,5.12274,4.36108,-0.151678,-0.121903,0.1039,0.282243,0.344709,0.279021,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,18,87,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10817.012277621012,19.3588087149565,6.25587553341983e-05,0.0140562014658574,0.00445061601359044,2.70351229134441e-06,0,0,1.05661,5.39589,3.93656,-0.36795,-0.123096,0.176569,0.583383,0.290398,0.298873,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,18,88,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.154274595099,6.50080568904377,0.0387585910002952,0.0278963294399374,1.38937959862229,0.000843974139927715,1,113,1.34272,4.65975,3.54858,-0.245963,-0.125864,0.145732,0.774361,0.304392,0.286459,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,18,89,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.742730993363,5.08926208730736,0.0785020104531416,0.0081398685487192,9.64413736945345,0.00585830002815665,1,109,1.30028,4.75489,3.04887,-0.315167,-0.122827,0.309412,0.610931,0.3899,0.282611,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,18,90,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10801.163569479420,3.51010057336498,0.172898547578739,0.26054065627818,0.663614462512657,0.000403110457212761,1,25,1.53848,4.91507,3.62868,-0.257839,-0.122971,0.213321,0.726367,0.346318,0.282003,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,18,91,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10824.071432216970,26.4179633109143,1.83405415638561e-06,0.0260378152137732,7.04380971033029e-05,4.27873940857155e-08,0,0,1.24657,5.57578,4.04513,-0.154104,-0.125597,0.128033,0.341628,0.427849,0.302172,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,18,92,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10865.626440798414,67.9729718923591,1.73722749497341e-15,0.00230414782385885,7.53956615536931e-13,4.57988505640625e-16,0,0,1.17501,5.13919,3.0063,-0.368925,-0.125743,0.17854,0.223972,0.348587,0.3034,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,18,93,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.291622707196,4.63815380114102,0.0983643437781316,0.153948920510601,0.638941432339294,0.000388122904897597,1,695,1.54505,4.9645,3.79084,-0.192559,-0.125692,0.234484,0.680065,0.358871,0.273976,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,18,94,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10835.077768302086,37.4242993960306,7.47165209686967e-09,0.000168446008948968,4.43563616822365e-05,2.69441283276432e-08,0,0,1.91815,4.4781,3.94495,-0.342879,-0.124248,0.255536,0.941466,0.527852,0.24603,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,18,95,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.471929575295,6.81846066923936,0.0330666408330042,0.0527900530607079,0.626380140118025,0.000380492588597185,1,421,1.56198,5.26225,3.53596,-0.395178,-0.1246,0.278549,0.746313,0.408419,0.284114,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,18,96,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10838.895435913806,41.2419670077506,1.10769616684439e-09,0.000133454685027696,8.30016695640549e-06,5.04190955102196e-09,0,0,1.64126,3.62078,3.13687,-0.464653,-0.128746,0.163699,0.683749,0.527344,0.249648,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,18,97,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.977293779973,5.32382487391806,0.0698145780135105,0.0896994598177066,0.778316593604828,0.000472785895467637,1,183,1.29097,5.04611,4.35377,-0.3094,-0.12779,0.15,0.510407,0.368346,0.283864,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,18,98,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.675819963353,15.0223510572978,0.000546937769650828,0.167336570080414,0.00326848918552588,1.98543317603958e-06,0,0,1.23431,5.17862,3.95475,-0.301507,-0.122897,0.184126,0.384402,0.289712,0.287841,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,18,99,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10801.619557537617,3.96608863156143,0.137649550107238,0.0174777158981268,7.87571733683979,0.00478407900350937,1,92,1.38551,5.17639,3.28393,-0.260413,-0.125413,0.115855,0.584507,0.455289,0.278735,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,18,100,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,174372311.62864855,174361513.97518,0,0.0115922925360037,0,0,0,0,1.40676,4.95784,3.93128,-0.22741,-0.130515,0.227875,0.682857,0.361249,0.275707,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,19,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.733389957488,12.0799210514324,0.00238165292580484,0.160786635375063,0.0148125055310052,8.99780853850239e-06,0,0,1.20048,5.57591,3.99269,-0.265511,-0.126196,0.197688,0.445516,0.329657,0.290091,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,19,2,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10810.240470284914,12.587001378859,0.00184827835994592,0.00947365211002438,0.195096710168425,0.00011851086508712,1,528,1.76901,4.36118,3.92685,-0.263546,-0.12136,0.136783,0.811621,0.356249,0.280083,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,19,3,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,309442937.21247572,309432139.559007,0,0.219764327482198,0,0,0,0,1.47396,4.62241,3.88273,-0.210068,-0.125582,0.151378,0.536474,0.394935,0.274186,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,19,4,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.528203959215,8.87473505315938,0.0118270319226946,0.00612514932448018,1.93089691306396,0.00117291707975861,1,333,1.53706,5.21866,3.08939,-0.299649,-0.123746,0.203087,0.909633,0.34214,0.284941,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,19,5,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.300492341159,11.6470234351036,0.00295720203079723,0.0220389552386528,0.134180681378706,8.15076205766965e-05,1,637,1.66489,4.24669,3.84625,-0.313843,-0.128116,0.135977,0.679195,0.448086,0.275983,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,19,6,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,899159718.19036186,899148920.536893,0,0.00869319008890839,0,0,0,0,1.58091,5.12692,4.94903,-0.041412,-0.124961,0.134195,0.554113,0.301082,0.285389,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,19,7,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10833.440263759616,35.7867948535604,1.69432311208738e-08,0.000612630446016073,2.76565280603591e-05,1.67998684493955e-08,0,0,1.73074,4.11263,3.91823,-0.141169,-0.123724,0.215499,0.753711,0.418695,0.241587,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,19,8,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.874850534965,10.2213816289095,0.0060319145502179,0.00469911539893111,1.28362766992059,0.0007797354731442,1,553,1.50395,4.88632,3.29452,-0.354982,-0.127732,0.147584,0.523986,0.258645,0.281662,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,19,9,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,996776695.06509531,996765897.411626,0,0.00515239151559754,0,0,0,0,1.58596,4.03825,3.14134,-0.340061,-0.122049,0.234022,0.794579,0.464837,0.273359,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,19,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,9748558.6751693301,9737761.02170042,0,0.0172787328381267,0,0,0,0,1.72935,5.04489,3.32122,-0.338638,-0.123808,0.278466,0.848167,0.363303,0.282534,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,19,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.427076739677,7.77360783362201,0.0205107956001118,0.0144207424616799,1.42231203799769,0.000863978843627943,1,116,1.53631,4.46457,4.92334,-0.203694,-0.126681,0.110403,0.597403,0.440585,0.271646,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,19,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.425755371023,6.77228646496769,0.0338389344547436,0.15772585036307,0.214542729532601,0.000130323286605453,1,536,1.3074,5.11884,3.73425,-0.273644,-0.12504,0.191702,0.454867,0.469452,0.289588,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,19,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,1191211997.1749194,1191201199.52145,0,0.00476196764299851,0,0,0,0,1.31027,5.4019,4.73214,-0.251255,-0.128216,0.0186199,0.547508,0.399061,0.290009,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,19,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,300772819.43250424,300762021.779035,0,0.000396020399939122,0,0,0,0,1.13034,5.10839,4.81757,-0.208235,-0.128118,-0.000781349,0.781742,0.359937,0.284167,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
